order_id,return_date,return_reason
65843,2025-06-11,Wrong Item
34525,2025-07-03,Bad Quality
15421,2025-11-12,Not Needed
69551,2025-06-10,Wrong Item
100100,2025-08-31,Bad Quality
68471,2025-03-12,Wrong Item
111202,2025-09-27,Not Needed
72385,2025-08-03,Wrong Item
7197,2025-11-09,Damaged
13229,2025-07-01,Wrong Item
78173,2025-09-07,Not Needed
37953,2025-11-11,Wrong Item
77601,2024-08-09,Bad Quality
91236,2024-07-05,Damaged
96566,2024-02-03,Not Needed
47010,2025-07-16,Bad Quality
73146,2025-10-12,Bad Quality
38600,2025-09-05,Bad Quality
44748,2024-12-10,Bad Quality
10005,2024-09-05,Bad Quality
44074,2024-10-15,Bad Quality
6874,2025-10-20,Not Needed
107995,2024-08-23,Damaged
9172,2024-06-28,Bad Quality
27801,2025-05-29,Bad Quality
52336,2024-07-14,Bad Quality
117602,2025-09-22,Wrong Item
112936,2024-07-04,Bad Quality
76269,2025-06-23,Not Needed
66647,2025-03-07,Not Needed
79922,2025-06-05,Damaged
60603,2025-08-18,Not Needed
35639,2024-11-20,Not Needed
60947,2025-01-23,Damaged
55268,2025-05-20,Damaged
77264,2025-10-30,Bad Quality
79934,2025-11-02,Bad Quality
71319,2025-11-21,Bad Quality
94036,2025-09-11,Not Needed
63286,2025-11-23,Bad Quality
108983,2024-01-20,Not Needed
116574,2025-10-16,Wrong Item
36681,2024-12-29,Damaged
33348,2025-11-08,Damaged
15283,2025-04-10,Bad Quality
57327,2025-11-10,Wrong Item
12447,2025-10-29,Not Needed
2726,2025-11-21,Damaged
90214,2025-08-29,Damaged
55366,2025-11-14,Bad Quality
17916,2025-10-28,Wrong Item
119107,2025-11-12,Wrong Item
49480,2024-10-16,Bad Quality
104571,2024-07-20,Wrong Item
26853,2025-09-12,Not Needed
61072,2025-10-25,Damaged
72176,2024-11-18,Wrong Item
88687,2025-09-11,Bad Quality
33207,2025-09-16,Wrong Item
88597,2024-06-16,Wrong Item
78864,2025-11-26,Bad Quality
22496,2025-05-21,Not Needed
112081,2025-09-02,Damaged
45031,2023-12-29,Not Needed
25452,2024-07-24,Not Needed
94320,2025-10-11,Wrong Item
109832,2025-06-09,Not Needed
55674,2025-11-22,Bad Quality
42385,2025-07-29,Bad Quality
27688,2025-11-19,Bad Quality
108342,2025-09-30,Bad Quality
37271,2025-06-11,Damaged
57053,2025-07-24,Bad Quality
97295,2024-11-26,Wrong Item
32703,2025-10-29,Not Needed
34612,2025-08-23,Wrong Item
80329,2024-11-19,Wrong Item
50011,2025-11-04,Not Needed
34141,2025-11-28,Wrong Item
60916,2025-11-04,Damaged
87130,2025-09-06,Wrong Item
83375,2025-07-03,Not Needed
92064,2025-07-04,Wrong Item
118328,2025-11-27,Wrong Item
76590,2025-01-31,Not Needed
60963,2024-12-22,Bad Quality
95632,2024-11-14,Bad Quality
72457,2025-06-07,Damaged
82908,2025-11-02,Damaged
63470,2025-09-17,Bad Quality
63407,2024-09-18,Wrong Item
43234,2025-09-02,Wrong Item
8880,2025-05-08,Wrong Item
90702,2025-10-07,Bad Quality
114378,2025-11-20,Damaged
27060,2025-11-28,Bad Quality
32288,2025-09-05,Bad Quality
19591,2025-10-29,Wrong Item
98035,2025-11-18,Bad Quality
12551,2025-06-26,Wrong Item
66011,2024-12-09,Bad Quality
69442,2025-07-24,Damaged
7,2025-09-22,Wrong Item
48475,2025-07-27,Damaged
47691,2025-10-29,Bad Quality
112724,2024-05-11,Not Needed
31401,2025-09-28,Bad Quality
76337,2025-06-15,Bad Quality
93326,2025-11-14,Not Needed
74675,2025-10-25,Wrong Item
56832,2025-11-24,Damaged
31798,2025-04-27,Not Needed
55108,2024-12-03,Bad Quality
51371,2024-08-14,Not Needed
89654,2024-11-10,Bad Quality
66876,2025-08-04,Not Needed
97145,2025-11-01,Bad Quality
81411,2025-09-15,Wrong Item
71950,2025-03-26,Wrong Item
104484,2025-11-08,Damaged
31756,2025-11-07,Bad Quality
17680,2025-11-17,Damaged
7027,2025-10-21,Bad Quality
42759,2025-08-14,Damaged
60667,2025-07-04,Wrong Item
44351,2024-12-11,Damaged
115211,2025-10-08,Wrong Item
119792,2025-11-01,Wrong Item
98844,2025-06-06,Wrong Item
107620,2025-02-08,Wrong Item
101103,2025-07-12,Wrong Item
30012,2025-06-26,Damaged
40000,2025-10-28,Not Needed
27378,2025-01-25,Wrong Item
96884,2024-07-14,Wrong Item
112215,2025-07-12,Damaged
97533,2025-11-28,Bad Quality
82457,2025-05-26,Wrong Item
69471,2025-03-04,Wrong Item
20700,2025-11-08,Damaged
28048,2025-08-13,Bad Quality
77177,2025-11-12,Damaged
110062,2025-06-28,Wrong Item
63594,2024-10-27,Damaged
57043,2025-04-08,Bad Quality
21715,2024-12-16,Bad Quality
94347,2025-06-27,Bad Quality
89035,2025-08-01,Damaged
111658,2025-09-05,Not Needed
25871,2025-07-13,Not Needed
26725,2025-10-30,Damaged
75941,2025-11-26,Damaged
88454,2024-11-29,Damaged
74811,2025-01-03,Damaged
3910,2025-02-22,Bad Quality
85331,2025-01-13,Damaged
84773,2024-09-12,Not Needed
33171,2025-03-09,Not Needed
24192,2025-10-24,Damaged
38837,2025-03-23,Wrong Item
114282,2025-11-17,Not Needed
87793,2024-11-08,Not Needed
57590,2025-11-15,Damaged
105014,2025-04-06,Damaged
35413,2025-11-21,Not Needed
8629,2025-05-17,Not Needed
584,2025-11-27,Damaged
40319,2024-12-23,Damaged
50865,2025-06-23,Damaged
85434,2024-11-27,Bad Quality
52497,2024-02-09,Damaged
39768,2025-08-08,Not Needed
5379,2025-03-25,Damaged
37207,2025-02-25,Not Needed
118742,2024-10-28,Damaged
73224,2025-08-11,Damaged
76580,2025-07-23,Not Needed
108579,2025-09-21,Not Needed
38971,2025-02-11,Wrong Item
22139,2025-02-04,Damaged
86701,2025-11-01,Not Needed
37322,2025-11-06,Damaged
119535,2025-09-09,Damaged
102778,2025-10-29,Bad Quality
106074,2024-02-28,Not Needed
111681,2025-03-15,Wrong Item
336,2025-11-28,Not Needed
82914,2025-06-10,Bad Quality
113494,2025-10-20,Damaged
32078,2025-10-28,Not Needed
65329,2025-11-16,Wrong Item
56367,2025-10-16,Not Needed
114509,2025-11-23,Wrong Item
55951,2025-10-27,Not Needed
112983,2024-08-29,Wrong Item
84516,2025-09-14,Bad Quality
108257,2024-12-18,Wrong Item
19257,2025-06-19,Damaged
99972,2025-11-25,Damaged
38014,2024-12-24,Not Needed
34866,2025-11-14,Damaged
27887,2025-09-12,Damaged
94314,2025-10-15,Damaged
13038,2025-05-21,Bad Quality
80939,2024-12-18,Not Needed
80364,2025-10-20,Not Needed
5342,2025-11-20,Not Needed
100654,2025-08-21,Not Needed
114107,2025-03-21,Not Needed
63915,2025-11-27,Not Needed
15685,2024-10-03,Bad Quality
63185,2025-09-28,Wrong Item
11343,2025-03-26,Not Needed
109767,2025-10-11,Wrong Item
84182,2025-09-26,Not Needed
49465,2025-10-30,Wrong Item
95207,2025-01-30,Damaged
23789,2025-01-07,Not Needed
99121,2025-04-03,Bad Quality
25620,2025-05-16,Damaged
25343,2025-05-27,Damaged
64405,2025-07-26,Not Needed
19786,2025-02-15,Damaged
2078,2025-07-21,Wrong Item
30751,2025-10-10,Bad Quality
4709,2025-07-12,Damaged
23888,2024-11-19,Bad Quality
2473,2025-03-20,Damaged
16634,2024-11-29,Wrong Item
23615,2024-07-15,Damaged
97906,2025-08-06,Wrong Item
52788,2025-04-30,Wrong Item
34234,2024-06-14,Damaged
62097,2025-10-08,Not Needed
58171,2025-04-23,Damaged
62863,2025-10-04,Not Needed
69748,2025-07-03,Bad Quality
52883,2025-02-28,Damaged
71797,2025-05-05,Not Needed
113168,2024-10-24,Damaged
46955,2025-11-02,Damaged
100476,2025-11-02,Damaged
104961,2025-07-17,Wrong Item
27897,2025-08-30,Bad Quality
118294,2025-10-17,Bad Quality
48684,2025-01-13,Wrong Item
5171,2024-11-20,Not Needed
89814,2025-08-05,Damaged
53703,2025-11-19,Damaged
15407,2025-01-28,Damaged
5277,2024-12-07,Wrong Item
2817,2025-06-03,Wrong Item
72973,2025-07-03,Bad Quality
96822,2025-05-08,Damaged
106202,2025-11-28,Damaged
58875,2025-11-02,Damaged
33160,2024-10-25,Not Needed
23488,2025-08-07,Damaged
45340,2025-02-09,Damaged
35981,2025-09-26,Bad Quality
49894,2024-08-08,Bad Quality
113573,2025-11-22,Bad Quality
48098,2025-07-22,Not Needed
53535,2025-10-30,Wrong Item
118765,2025-10-08,Bad Quality
58325,2025-05-25,Wrong Item
109433,2025-10-31,Damaged
17588,2024-10-28,Wrong Item
41960,2024-02-08,Not Needed
56941,2025-01-19,Not Needed
51348,2024-06-25,Not Needed
57868,2025-10-28,Bad Quality
31751,2025-11-27,Damaged
50280,2024-01-20,Bad Quality
26671,2025-07-17,Bad Quality
70991,2024-08-17,Wrong Item
29147,2025-10-12,Bad Quality
78136,2024-09-11,Not Needed
60193,2025-05-08,Not Needed
110940,2025-07-31,Wrong Item
39002,2025-05-17,Damaged
72598,2025-09-03,Not Needed
79945,2025-04-23,Bad Quality
112899,2025-02-19,Not Needed
72586,2025-10-21,Damaged
5480,2025-04-09,Not Needed
31336,2025-07-15,Bad Quality
73471,2025-06-14,Wrong Item
96339,2024-03-31,Not Needed
28068,2025-10-31,Bad Quality
94925,2025-07-07,Damaged
105357,2024-12-22,Not Needed
9758,2025-11-19,Wrong Item
45228,2025-08-23,Wrong Item
35281,2024-04-29,Not Needed
57290,2024-09-05,Wrong Item
80720,2025-08-09,Wrong Item
73783,2025-08-09,Damaged
15803,2025-04-11,Wrong Item
103263,2025-08-18,Not Needed
104578,2025-03-16,Not Needed
8758,2024-12-27,Not Needed
69289,2025-07-15,Bad Quality
63716,2025-11-26,Damaged
85954,2024-01-27,Not Needed
65166,2025-02-22,Damaged
14658,2025-05-01,Wrong Item
44421,2025-09-06,Damaged
7237,2024-03-09,Not Needed
18002,2025-02-03,Wrong Item
2375,2025-09-17,Bad Quality
81019,2025-04-27,Wrong Item
45800,2025-08-07,Bad Quality
102932,2025-11-08,Damaged
109999,2025-11-15,Not Needed
15240,2025-10-22,Bad Quality
76703,2025-11-20,Damaged
70687,2025-06-05,Wrong Item
94795,2025-10-21,Bad Quality
88130,2025-07-09,Wrong Item
12611,2025-08-22,Damaged
118785,2025-10-19,Bad Quality
107092,2025-10-28,Bad Quality
38525,2025-04-24,Damaged
113544,2025-10-31,Wrong Item
5970,2025-04-07,Bad Quality
87476,2025-11-11,Bad Quality
61128,2025-05-06,Bad Quality
57136,2024-11-20,Wrong Item
3696,2025-10-14,Bad Quality
106779,2025-11-15,Bad Quality
69029,2025-09-24,Not Needed
77744,2025-11-28,Damaged
88299,2025-10-20,Bad Quality
12546,2025-11-24,Bad Quality
59556,2025-03-01,Damaged
46321,2025-09-09,Wrong Item
114844,2025-02-09,Damaged
61102,2024-12-21,Bad Quality
17643,2025-11-23,Bad Quality
82867,2025-11-15,Not Needed
2097,2025-05-06,Bad Quality
7741,2025-10-09,Bad Quality
33656,2025-07-19,Damaged
3079,2025-08-06,Wrong Item
31365,2025-11-05,Not Needed
92015,2024-11-25,Wrong Item
75490,2025-07-21,Damaged
112640,2025-01-07,Not Needed
79449,2025-11-25,Damaged
48582,2025-05-11,Damaged
96658,2025-09-04,Wrong Item
93398,2025-08-24,Damaged
39993,2025-02-14,Damaged
50681,2024-07-18,Not Needed
78257,2025-03-11,Not Needed
50177,2024-11-11,Wrong Item
65970,2025-03-23,Damaged
3797,2025-09-05,Wrong Item
29366,2025-03-07,Damaged
102293,2025-11-20,Bad Quality
46780,2025-06-18,Not Needed
20164,2025-05-30,Wrong Item
6730,2025-10-20,Wrong Item
100343,2025-11-24,Damaged
19284,2025-11-10,Not Needed
83402,2025-10-30,Wrong Item
56558,2025-09-24,Not Needed
68700,2024-09-18,Bad Quality
67373,2025-05-03,Not Needed
67244,2025-08-05,Not Needed
36448,2025-02-16,Bad Quality
5203,2025-07-07,Bad Quality
116816,2025-11-10,Bad Quality
80409,2025-03-15,Not Needed
76449,2025-10-09,Wrong Item
6056,2025-09-04,Not Needed
32813,2025-11-15,Wrong Item
12419,2025-09-22,Wrong Item
70919,2025-11-01,Not Needed
33996,2025-10-20,Bad Quality
107217,2025-10-15,Wrong Item
52291,2025-03-25,Wrong Item
36021,2025-02-18,Damaged
3687,2025-02-18,Bad Quality
68701,2025-08-14,Damaged
52973,2025-11-17,Damaged
69633,2025-05-08,Wrong Item
43493,2024-12-03,Bad Quality
54220,2025-09-30,Not Needed
87158,2025-10-23,Not Needed
49573,2025-07-13,Wrong Item
101425,2024-11-21,Wrong Item
106204,2025-10-27,Not Needed
31076,2024-09-23,Not Needed
94602,2025-07-21,Wrong Item
5897,2025-01-08,Wrong Item
24942,2024-12-16,Wrong Item
116826,2025-07-16,Wrong Item
40574,2025-03-10,Not Needed
44764,2025-10-15,Not Needed
25995,2025-10-14,Wrong Item
51583,2025-11-17,Bad Quality
115262,2024-10-04,Damaged
20001,2024-08-08,Damaged
36700,2025-08-12,Bad Quality
44594,2025-07-26,Damaged
111791,2023-12-07,Wrong Item
71501,2025-05-25,Wrong Item
108967,2025-04-08,Not Needed
59238,2024-09-08,Damaged
11382,2025-06-13,Damaged
42970,2025-09-21,Bad Quality
74773,2025-06-02,Bad Quality
102348,2025-09-25,Wrong Item
17607,2024-08-14,Damaged
59028,2025-09-27,Damaged
32788,2025-02-16,Damaged
98626,2025-10-28,Bad Quality
25104,2025-07-31,Bad Quality
2933,2025-02-09,Not Needed
80313,2025-10-30,Wrong Item
13799,2025-05-10,Damaged
76123,2025-07-24,Damaged
32678,2025-05-03,Bad Quality
25038,2025-11-22,Not Needed
95704,2025-07-06,Not Needed
11486,2024-08-14,Damaged
31510,2025-09-24,Not Needed
110598,2024-05-31,Damaged
13684,2025-11-24,Not Needed
69743,2025-11-07,Bad Quality
48238,2025-06-14,Bad Quality
91778,2024-12-07,Bad Quality
108343,2025-10-16,Not Needed
7648,2025-11-27,Damaged
77841,2025-02-18,Damaged
102771,2025-08-25,Wrong Item
117953,2025-06-24,Bad Quality
62949,2025-07-29,Not Needed
21730,2024-02-16,Bad Quality
65150,2025-11-24,Bad Quality
96704,2025-09-18,Bad Quality
52840,2025-08-03,Bad Quality
94155,2025-11-20,Damaged
109516,2025-10-02,Not Needed
10524,2025-11-18,Bad Quality
67797,2025-08-31,Wrong Item
13508,2025-07-11,Wrong Item
70322,2025-03-28,Not Needed
34174,2025-10-24,Not Needed
40323,2024-09-22,Wrong Item
114458,2025-11-14,Wrong Item
115121,2025-08-08,Bad Quality
32874,2025-01-08,Damaged
2405,2025-11-26,Damaged
87133,2025-09-17,Not Needed
33956,2024-05-07,Not Needed
83748,2025-11-13,Damaged
1680,2025-02-02,Damaged
2595,2025-07-17,Bad Quality
117300,2025-03-23,Wrong Item
54112,2025-10-01,Bad Quality
14452,2025-04-09,Not Needed
39422,2025-10-28,Damaged
41591,2024-09-18,Not Needed
51634,2025-01-24,Not Needed
109848,2025-03-23,Not Needed
19511,2025-11-08,Bad Quality
105213,2025-09-26,Not Needed
103446,2025-11-03,Not Needed
59574,2025-10-02,Wrong Item
88223,2025-08-11,Wrong Item
16104,2024-12-12,Bad Quality
14499,2025-06-10,Bad Quality
49568,2025-10-06,Wrong Item
13963,2025-08-17,Not Needed
3062,2025-06-20,Wrong Item
29038,2025-11-19,Wrong Item
54845,2024-08-02,Not Needed
39519,2025-03-04,Damaged
31282,2025-10-13,Bad Quality
11690,2025-08-12,Not Needed
96050,2024-05-17,Bad Quality
61359,2025-11-12,Damaged
42909,2024-08-09,Damaged
14799,2025-11-10,Not Needed
35257,2025-02-24,Damaged
80999,2024-04-28,Wrong Item
91031,2025-03-22,Not Needed
7267,2024-07-14,Not Needed
110317,2025-06-12,Wrong Item
24000,2025-02-13,Wrong Item
118986,2025-10-18,Not Needed
82822,2025-11-22,Bad Quality
81145,2025-11-05,Not Needed
85286,2025-11-12,Bad Quality
34255,2025-06-12,Bad Quality
50732,2025-08-29,Not Needed
75061,2025-02-22,Wrong Item
59537,2025-07-29,Not Needed
57770,2025-08-06,Not Needed
3898,2024-09-16,Wrong Item
21223,2025-09-05,Wrong Item
44623,2024-08-13,Not Needed
104359,2025-03-23,Not Needed
119051,2025-05-17,Damaged
20247,2024-09-16,Bad Quality
82658,2024-08-27,Bad Quality
30092,2025-04-26,Wrong Item
98422,2025-07-25,Not Needed
65964,2025-09-24,Not Needed
35327,2025-07-19,Damaged
39488,2024-07-20,Wrong Item
519,2025-06-22,Damaged
111184,2025-10-30,Not Needed
31778,2024-06-30,Damaged
62308,2025-05-18,Not Needed
45499,2025-05-03,Bad Quality
28381,2025-11-26,Bad Quality
65595,2025-11-28,Damaged
50753,2025-11-20,Wrong Item
63411,2025-09-14,Damaged
12990,2025-01-31,Damaged
28595,2025-10-22,Wrong Item
78855,2025-09-30,Not Needed
38389,2025-11-22,Wrong Item
86496,2025-07-09,Bad Quality
58187,2025-10-19,Not Needed
52737,2025-01-10,Not Needed
79884,2024-02-26,Damaged
33447,2025-10-26,Wrong Item
34716,2025-08-20,Not Needed
109938,2025-11-16,Damaged
17353,2024-09-13,Wrong Item
4580,2025-09-23,Bad Quality
75457,2024-12-05,Damaged
515,2025-07-24,Not Needed
21090,2025-09-19,Damaged
86298,2024-05-28,Damaged
109057,2025-09-06,Damaged
85235,2025-10-01,Not Needed
23116,2025-06-04,Not Needed
10864,2024-05-16,Wrong Item
32074,2025-01-09,Damaged
103620,2025-04-16,Not Needed
20677,2025-07-08,Damaged
83050,2025-07-04,Bad Quality
100223,2025-08-01,Bad Quality
2114,2025-10-10,Bad Quality
29264,2025-08-27,Bad Quality
16965,2024-12-31,Bad Quality
65394,2025-03-01,Not Needed
5915,2025-07-26,Not Needed
93432,2025-11-09,Wrong Item
16964,2025-06-13,Not Needed
31657,2025-10-23,Damaged
45953,2025-11-14,Damaged
88699,2025-10-31,Not Needed
67328,2025-01-06,Wrong Item
35525,2024-08-06,Damaged
96243,2025-03-12,Wrong Item
119624,2025-05-01,Not Needed
11279,2025-08-25,Damaged
11142,2025-08-15,Wrong Item
38284,2025-05-18,Damaged
7431,2025-05-12,Not Needed
93437,2025-01-21,Not Needed
115283,2025-08-04,Damaged
18124,2025-11-11,Bad Quality
33337,2025-02-13,Bad Quality
99690,2024-09-07,Not Needed
48165,2024-08-13,Not Needed
83878,2025-10-08,Not Needed
16260,2025-06-26,Damaged
44542,2025-08-08,Damaged
5647,2024-11-10,Not Needed
46872,2025-06-11,Damaged
25361,2025-10-03,Wrong Item
106489,2025-05-05,Bad Quality
60361,2025-05-09,Damaged
84042,2025-03-09,Damaged
5974,2025-11-01,Wrong Item
16996,2025-07-21,Wrong Item
95870,2025-05-22,Wrong Item
57694,2024-09-17,Damaged
80332,2024-10-08,Bad Quality
22615,2025-08-13,Damaged
27979,2025-09-02,Wrong Item
74618,2025-11-02,Damaged
44509,2024-12-31,Bad Quality
22593,2025-07-29,Bad Quality
94975,2025-11-21,Wrong Item
106190,2025-06-29,Damaged
8523,2024-09-18,Not Needed
9294,2025-10-23,Not Needed
8799,2025-10-11,Wrong Item
24518,2025-03-11,Wrong Item
108285,2025-07-16,Wrong Item
31454,2025-10-13,Damaged
17438,2025-10-28,Not Needed
24365,2024-12-01,Damaged
78201,2024-06-07,Wrong Item
52334,2024-12-31,Damaged
89378,2024-04-26,Bad Quality
47785,2024-12-11,Bad Quality
80376,2025-09-02,Not Needed
77575,2025-09-13,Wrong Item
17618,2025-09-19,Wrong Item
104242,2025-08-08,Wrong Item
70606,2025-02-11,Wrong Item
106908,2025-06-12,Bad Quality
72960,2025-08-31,Bad Quality
96700,2025-11-22,Damaged
53333,2025-10-07,Not Needed
76659,2025-04-07,Damaged
39170,2025-07-09,Damaged
67557,2025-10-19,Bad Quality
25627,2024-04-20,Wrong Item
80876,2025-03-29,Wrong Item
85247,2025-01-04,Not Needed
48236,2025-07-14,Bad Quality
40025,2025-08-03,Wrong Item
72846,2024-10-15,Wrong Item
18031,2025-11-19,Wrong Item
28730,2025-10-08,Wrong Item
25865,2025-11-22,Wrong Item
86949,2025-05-11,Damaged
53874,2025-11-25,Not Needed
111528,2025-10-17,Damaged
92362,2025-04-07,Bad Quality
51947,2024-12-09,Wrong Item
30817,2025-11-01,Not Needed
31299,2025-02-19,Bad Quality
99509,2024-08-26,Bad Quality
16991,2025-10-02,Wrong Item
116192,2025-09-26,Bad Quality
13174,2025-09-27,Wrong Item
75406,2025-11-28,Not Needed
65175,2025-08-13,Not Needed
17119,2025-06-27,Bad Quality
76154,2025-08-26,Bad Quality
98317,2025-11-21,Wrong Item
49715,2025-10-25,Damaged
12144,2025-09-26,Damaged
66614,2024-09-14,Not Needed
33133,2025-03-03,Not Needed
117421,2025-02-07,Damaged
39282,2025-05-24,Not Needed
108223,2024-12-29,Not Needed
43446,2025-02-06,Not Needed
119269,2025-02-13,Not Needed
18530,2024-04-27,Wrong Item
48018,2025-04-06,Wrong Item
7730,2025-10-07,Wrong Item
109275,2025-10-30,Bad Quality
24240,2025-11-18,Bad Quality
86597,2025-08-17,Wrong Item
98618,2025-03-30,Bad Quality
72954,2025-07-04,Bad Quality
30808,2025-07-01,Bad Quality
85298,2025-04-01,Damaged
99070,2025-10-23,Damaged
87599,2025-08-16,Damaged
23081,2025-05-14,Damaged
10731,2025-07-25,Not Needed
65133,2025-05-08,Not Needed
62287,2025-04-11,Wrong Item
38322,2025-10-28,Not Needed
5000,2025-11-12,Wrong Item
104499,2025-04-06,Bad Quality
4764,2025-05-08,Wrong Item
108877,2024-08-30,Damaged
1849,2025-11-19,Bad Quality
69309,2025-11-25,Not Needed
65040,2025-10-16,Damaged
78180,2025-11-27,Bad Quality
35673,2025-10-29,Not Needed
58898,2025-11-10,Bad Quality
53039,2025-08-24,Not Needed
104001,2025-09-27,Damaged
13623,2025-10-29,Bad Quality
50320,2024-12-17,Damaged
13164,2025-05-15,Not Needed
72382,2025-01-27,Bad Quality
4974,2025-07-20,Not Needed
113741,2025-09-18,Damaged
15893,2025-09-23,Bad Quality
35247,2025-10-25,Damaged
97818,2025-04-26,Bad Quality
49077,2025-08-18,Bad Quality
2729,2025-11-04,Bad Quality
44333,2024-12-14,Wrong Item
92198,2025-10-30,Wrong Item
80845,2024-06-22,Damaged
70198,2025-09-15,Not Needed
98511,2025-08-28,Damaged
50615,2025-10-06,Not Needed
96829,2025-07-09,Damaged
29371,2025-02-01,Wrong Item
67647,2025-10-25,Damaged
116624,2025-05-29,Wrong Item
73866,2025-04-15,Bad Quality
34016,2025-11-28,Wrong Item
35704,2025-11-24,Not Needed
48441,2025-11-06,Wrong Item
48910,2025-04-27,Bad Quality
63619,2025-09-30,Not Needed
60643,2025-06-21,Not Needed
116055,2025-08-21,Bad Quality
72511,2025-04-13,Damaged
16434,2025-03-05,Wrong Item
8900,2025-11-19,Damaged
65493,2024-07-02,Bad Quality
15017,2025-11-26,Not Needed
